id,date,ticker,action,quantity,price,commission,signal,pnl,notes
d8c44e12-6058-403c-aa2a-2c862268bd98,2025-06-04T16:45:14.188628,JSWSTEEL.NS,BUY,2,968.5499877929688,20,BUY,0.0,Signals: RSI indicates oversold
16f9e415-af3a-431d-9eb0-99cae6e69ce7,2025-06-04T17:56:59.932338,JSWSTEEL.NS,BUY,3,968.5499877929688,20,BUY,0.0,Signals: RSI indicates oversold
02c4d935-87f1-4fbb-9c20-1c98db669771,2025-06-04T17:57:13.082955,JSWSTEEL.NS,SELL,5,968.5499877929688,20,BUY,-20.0,Signals: RSI indicates oversold
60b0859a-7616-48c6-9b3e-dbaf0707be7c,2025-06-04T18:23:13.887903,JSWSTEEL.NS,BUY,3,968.5499877929688,20,BUY,0.0,Signals: RSI indicates oversold
